year,Washington,Illinois,California,Arizona,Massachusetts,Wisconsin,Texas,Nebraska,Utah,Oregon,Florida,NewYork,RhodeIsland,Georgia,NewHampshire,NorthCarolina,NewJersey,Colorado,Maryland,Nevada,Tennessee,Hawaii,Indiana,Kentucky,Minnesota,Oklahoma,Pennsylvania,SouthCarolina,DistrictofColumbia,Kansas,Missouri,Vermont,Virginia,Connecticut,Iowa,Louisiana,Ohio,Michigan,SouthDakota,Arkansas,Delaware,Mississippi,NewMexico,NorthDakota,Wyoming,Alaska,Maine,Alabama,Idaho,Montana,PuertoRico,VirginIslands,Guam,WestVirginia,NorthernMarianaIslands
205,12.0,18.714285714285715,134.57142857142858,59.285714285714285,15.714285714285714,6.142857142857143,213.28571428571428,2.4285714285714284,3.5714285714285716,5.142857142857143,162.57142857142858,-6.714285714285714,0.8571428571428571,65.85714285714286,0.2857142857142857,28.285714285714285,6.142857142857143,3.4285714285714284,10.857142857142858,15.428571428571429,20.571428571428573,1.5714285714285714,11.285714285714286,5.428571428571429,7.714285714285714,6.285714285714286,19.571428571428573,35.714285714285715,0.8571428571428571,3.7142857142857144,10.142857142857142,0.14285714285714285,11.142857142857142,1.8571428571428572,7.571428571428571,37.857142857142854,19.714285714285715,8.714285714285714,1.4285714285714286,9.285714285714286,0.7142857142857143,26.428571428571427,4.0,1.7142857142857142,0.2857142857142857,0.2857142857142857,0.2857142857142857,26.714285714285715,4.714285714285714,2.142857142857143,7.0,0.0,0.0,4.142857142857143,0.0
206,15.285714285714286,19.714285714285715,140.14285714285714,54.285714285714285,14.142857142857142,5.857142857142857,211.28571428571428,2.142857142857143,3.7142857142857144,6.285714285714286,166.57142857142858,10.0,0.7142857142857143,71.14285714285714,0.42857142857142855,27.285714285714285,6.285714285714286,4.142857142857143,9.857142857142858,18.428571428571427,18.571428571428573,1.5714285714285714,13.142857142857142,5.285714285714286,7.714285714285714,6.428571428571429,19.142857142857142,34.714285714285715,1.0,3.857142857142857,9.714285714285714,0.0,9.142857142857142,1.8571428571428572,7.428571428571429,36.57142857142857,19.571428571428573,6.857142857142857,1.0,9.571428571428571,0.8571428571428571,26.571428571428573,4.0,1.5714285714285714,0.2857142857142857,0.2857142857142857,0.2857142857142857,25.142857142857142,4.142857142857143,2.142857142857143,6.857142857142857,0.0,0.0,4.142857142857143,0.0
207,11.714285714285714,17.142857142857142,135.57142857142858,48.714285714285715,14.428571428571429,4.857142857142857,216.42857142857142,1.5714285714285714,3.5714285714285716,5.285714285714286,173.42857142857142,10.142857142857142,1.0,63.57142857142857,0.5714285714285714,26.285714285714285,6.142857142857143,4.285714285714286,9.428571428571429,17.857142857142858,17.428571428571427,1.2857142857142858,12.857142857142858,5.285714285714286,8.285714285714286,6.285714285714286,21.857142857142858,34.57142857142857,0.7142857142857143,3.4285714285714284,7.285714285714286,0.0,7.571428571428571,1.7142857142857142,8.142857142857142,31.857142857142858,18.857142857142858,5.714285714285714,0.8571428571428571,9.428571428571429,0.7142857142857143,27.857142857142858,4.0,1.5714285714285714,0.2857142857142857,0.2857142857142857,0.2857142857142857,22.571428571428573,5.142857142857143,1.5714285714285714,7.428571428571429,0.0,0.0,4.285714285714286,0.0
208,13.0,16.142857142857142,132.85714285714286,51.0,15.0,5.714285714285714,213.42857142857142,1.4285714285714286,4.0,4.428571428571429,176.57142857142858,9.857142857142858,1.0,67.57142857142857,0.5714285714285714,26.571428571428573,5.857142857142857,5.0,8.428571428571429,17.285714285714285,18.571428571428573,1.2857142857142858,13.142857142857142,5.571428571428571,8.0,7.714285714285714,21.857142857142858,36.142857142857146,1.0,3.7142857142857144,7.142857142857143,0.0,8.428571428571429,1.7142857142857142,7.0,31.857142857142858,22.285714285714285,9.285714285714286,0.8571428571428571,9.285714285714286,0.42857142857142855,29.428571428571427,4.285714285714286,1.2857142857142858,0.2857142857142857,0.2857142857142857,0.2857142857142857,20.142857142857142,4.714285714285714,1.0,7.857142857142857,0.0,0.0,4.142857142857143,0.0
209,12.571428571428571,17.285714285714285,125.71428571428571,51.0,14.714285714285714,5.571428571428571,216.28571428571428,1.4285714285714286,3.857142857142857,4.142857142857143,180.85714285714286,10.0,1.0,70.28571428571429,0.5714285714285714,25.285714285714285,5.428571428571429,4.857142857142857,7.714285714285714,16.428571428571427,20.0,1.2857142857142858,13.142857142857142,6.0,7.714285714285714,8.285714285714286,22.571428571428573,34.0,0.8571428571428571,3.7142857142857144,7.142857142857143,0.0,7.857142857142857,1.7142857142857142,6.285714285714286,34.857142857142854,22.428571428571427,10.285714285714286,1.0,7.857142857142857,0.2857142857142857,26.857142857142858,4.142857142857143,1.8571428571428572,0.2857142857142857,0.2857142857142857,0.2857142857142857,18.571428571428573,4.571428571428571,1.0,8.0,0.0,0.0,3.0,0.0
210,12.714285714285714,19.428571428571427,124.85714285714286,50.285714285714285,14.428571428571429,5.857142857142857,213.57142857142858,1.2857142857142858,2.857142857142857,4.142857142857143,180.28571428571428,10.571428571428571,1.1428571428571428,69.42857142857143,0.5714285714285714,26.571428571428573,5.428571428571429,5.0,7.142857142857143,16.285714285714285,21.0,0.8571428571428571,13.0,6.428571428571429,8.142857142857142,8.571428571428571,22.428571428571427,34.142857142857146,0.8571428571428571,3.2857142857142856,10.142857142857142,0.0,8.285714285714286,1.7142857142857142,7.428571428571429,34.142857142857146,22.714285714285715,9.285714285714286,1.0,6.857142857142857,0.2857142857142857,26.142857142857142,4.0,1.8571428571428572,0.7142857142857143,0.2857142857142857,0.2857142857142857,18.285714285714285,5.142857142857143,1.0,8.0,0.0,0.0,2.7142857142857144,0.0
211,15.714285714285714,19.714285714285715,124.14285714285714,47.142857142857146,13.857142857142858,6.571428571428571,212.42857142857142,1.8571428571428572,3.142857142857143,3.857142857142857,172.14285714285714,10.571428571428571,1.1428571428571428,62.285714285714285,0.7142857142857143,26.714285714285715,5.0,4.0,6.571428571428571,17.142857142857142,21.571428571428573,0.7142857142857143,13.714285714285714,7.857142857142857,8.571428571428571,9.142857142857142,22.428571428571427,35.0,0.8571428571428571,3.857142857142857,10.714285714285714,0.0,7.428571428571429,1.7142857142857142,8.0,34.42857142857143,23.285714285714285,10.428571428571429,1.1428571428571428,7.571428571428571,0.2857142857142857,26.285714285714285,4.285714285714286,1.4285714285714286,0.7142857142857143,0.42857142857142855,0.14285714285714285,12.714285714285714,5.0,1.0,8.428571428571429,0.0,0.0,2.4285714285714284,0.0
212,17.428571428571427,18.571428571428573,125.42857142857143,42.142857142857146,15.285714285714286,7.0,199.71428571428572,2.0,3.4285714285714284,4.285714285714286,166.71428571428572,9.571428571428571,1.2857142857142858,54.857142857142854,1.0,26.714285714285715,5.857142857142857,3.5714285714285716,7.0,19.428571428571427,23.285714285714285,0.5714285714285714,13.428571428571429,8.142857142857142,8.571428571428571,10.285714285714286,20.857142857142858,30.857142857142858,1.0,3.2857142857142856,11.714285714285714,0.0,8.285714285714286,1.0,8.285714285714286,35.42857142857143,24.714285714285715,11.142857142857142,1.1428571428571428,8.285714285714286,0.42857142857142855,24.857142857142858,4.857142857142857,1.4285714285714286,0.7142857142857143,0.2857142857142857,0.14285714285714285,8.857142857142858,5.857142857142857,0.5714285714285714,8.714285714285714,0.0,0.0,1.8571428571428572,0.0
213,14.571428571428571,18.571428571428573,115.14285714285714,43.285714285714285,14.0,6.857142857142857,195.57142857142858,2.142857142857143,3.7142857142857144,3.5714285714285716,162.28571428571428,7.428571428571429,1.2857142857142858,51.0,0.8571428571428571,26.142857142857142,5.571428571428571,3.2857142857142856,7.0,20.714285714285715,24.285714285714285,0.7142857142857143,12.285714285714286,9.142857142857142,8.571428571428571,10.142857142857142,18.857142857142858,30.714285714285715,1.0,2.857142857142857,13.0,0.0,9.142857142857142,1.1428571428571428,7.428571428571429,33.57142857142857,24.857142857142858,11.428571428571429,1.2857142857142858,8.428571428571429,0.2857142857142857,25.571428571428573,5.285714285714286,1.4285714285714286,0.7142857142857143,0.2857142857142857,0.2857142857142857,12.0,6.142857142857143,1.1428571428571428,8.714285714285714,0.14285714285714285,0.14285714285714285,1.8571428571428572,0.0
214,16.0,19.0,119.71428571428571,38.857142857142854,13.0,6.285714285714286,184.0,2.5714285714285716,3.2857142857142856,4.714285714285714,146.71428571428572,7.0,1.2857142857142858,59.285714285714285,0.7142857142857143,25.428571428571427,5.428571428571429,3.2857142857142856,6.142857142857143,20.0,30.857142857142858,0.8571428571428571,13.571428571428571,9.285714285714286,8.571428571428571,10.142857142857142,16.571428571428573,36.42857142857143,1.1428571428571428,3.7142857142857144,12.285714285714286,0.0,9.428571428571429,1.0,8.285714285714286,36.714285714285715,24.428571428571427,10.0,1.2857142857142858,10.857142857142858,1.0,24.428571428571427,5.142857142857143,1.5714285714285714,1.0,0.42857142857142855,0.42857142857142855,14.714285714285714,5.428571428571429,1.1428571428571428,8.142857142857142,0.14285714285714285,0.14285714285714285,1.8571428571428572,0.0
215,14.571428571428571,21.142857142857142,129.71428571428572,37.57142857142857,13.571428571428571,6.428571428571429,181.57142857142858,2.7142857142857144,3.2857142857142856,4.714285714285714,132.71428571428572,7.142857142857143,1.2857142857142858,59.142857142857146,0.8571428571428571,25.142857142857142,4.714285714285714,3.7142857142857144,7.0,18.142857142857142,30.142857142857142,1.0,12.857142857142858,10.0,8.857142857142858,9.714285714285714,16.857142857142858,33.285714285714285,1.0,3.5714285714285716,12.571428571428571,0.0,8.857142857142858,1.0,8.285714285714286,36.714285714285715,21.571428571428573,10.142857142857142,1.1428571428571428,10.571428571428571,1.0,22.428571428571427,4.571428571428571,2.0,1.0,0.42857142857142855,0.42857142857142855,16.428571428571427,5.428571428571429,1.1428571428571428,7.428571428571429,0.14285714285714285,0.14285714285714285,2.2857142857142856,0.0
216,12.428571428571429,20.142857142857142,129.57142857142858,38.0,11.857142857142858,6.285714285714286,180.28571428571428,3.0,3.2857142857142856,4.857142857142857,124.71428571428571,8.285714285714286,1.2857142857142858,60.142857142857146,0.8571428571428571,26.857142857142858,4.857142857142857,4.0,7.428571428571429,17.857142857142858,28.285714285714285,1.0,12.428571428571429,9.857142857142858,8.714285714285714,9.285714285714286,15.857142857142858,33.57142857142857,1.0,3.5714285714285716,11.857142857142858,0.0,12.285714285714286,1.0,8.857142857142858,34.142857142857146,21.714285714285715,9.857142857142858,1.1428571428571428,12.571428571428571,1.0,22.285714285714285,4.428571428571429,1.5714285714285714,1.0,0.5714285714285714,0.5714285714285714,16.428571428571427,5.571428571428571,1.1428571428571428,7.857142857142857,0.2857142857142857,0.14285714285714285,2.5714285714285716,0.0
217,12.0,19.0,130.85714285714286,38.0,15.285714285714286,6.142857142857143,180.71428571428572,3.0,3.5714285714285716,5.857142857142857,122.57142857142857,7.714285714285714,1.7142857142857142,60.142857142857146,0.8571428571428571,26.142857142857142,4.285714285714286,3.2857142857142856,7.571428571428571,17.571428571428573,29.714285714285715,1.2857142857142858,12.857142857142858,10.0,8.428571428571429,9.285714285714286,15.285714285714286,31.857142857142858,1.0,3.142857142857143,9.285714285714286,0.0,12.285714285714286,0.5714285714285714,8.571428571428571,34.0,22.0,10.428571428571429,1.1428571428571428,13.285714285714286,1.5714285714285714,21.857142857142858,4.142857142857143,1.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,14.142857142857142,5.714285714285714,1.2857142857142858,7.857142857142857,0.42857142857142855,0.2857142857142857,2.7142857142857144,0.0
218,9.571428571428571,19.714285714285715,126.57142857142857,37.285714285714285,16.142857142857142,6.142857142857143,173.42857142857142,2.2857142857142856,3.7142857142857144,5.285714285714286,117.42857142857143,7.0,2.142857142857143,65.14285714285714,0.7142857142857143,26.0,4.0,3.7142857142857144,8.142857142857142,18.285714285714285,27.857142857142858,1.1428571428571428,10.857142857142858,8.571428571428571,8.285714285714286,8.857142857142858,15.0,26.571428571428573,0.7142857142857143,2.5714285714285716,10.857142857142858,0.0,14.0,1.0,8.142857142857142,34.714285714285715,17.857142857142858,11.428571428571429,1.0,13.142857142857142,1.4285714285714286,26.714285714285715,3.857142857142857,1.4285714285714286,0.42857142857142855,0.8571428571428571,0.5714285714285714,14.428571428571429,6.428571428571429,1.8571428571428572,7.0,0.7142857142857143,0.2857142857142857,3.2857142857142856,0.0
219,8.285714285714286,21.285714285714285,123.0,36.57142857142857,15.857142857142858,5.857142857142857,167.0,2.4285714285714284,3.5714285714285716,4.285714285714286,114.42857142857143,6.857142857142857,2.0,64.42857142857143,0.42857142857142855,24.285714285714285,-1.7142857142857142,3.857142857142857,8.0,16.428571428571427,26.571428571428573,1.2857142857142858,11.285714285714286,8.714285714285714,8.285714285714286,9.142857142857142,14.0,30.428571428571427,0.7142857142857143,3.5714285714285716,10.857142857142858,0.0,15.0,0.8571428571428571,9.428571428571429,34.57142857142857,19.571428571428573,10.428571428571429,1.0,14.428571428571429,1.2857142857142858,30.0,3.7142857142857144,1.1428571428571428,0.42857142857142855,1.0,0.7142857142857143,14.428571428571429,6.428571428571429,2.0,6.857142857142857,0.7142857142857143,0.5714285714285714,3.4285714285714284,0.0
220,7.571428571428571,20.285714285714285,127.85714285714286,34.857142857142854,17.142857142857142,6.285714285714286,170.85714285714286,2.4285714285714284,2.857142857142857,4.571428571428571,117.0,8.0,2.2857142857142856,68.28571428571429,0.42857142857142855,22.571428571428573,-1.5714285714285714,4.0,7.571428571428571,14.142857142857142,25.714285714285715,1.4285714285714286,10.714285714285714,8.0,9.142857142857142,9.857142857142858,13.714285714285714,32.42857142857143,0.5714285714285714,3.2857142857142856,10.714285714285714,0.0,14.285714285714286,1.0,10.714285714285714,33.857142857142854,21.0,10.285714285714286,0.7142857142857143,14.0,1.2857142857142858,29.857142857142858,4.285714285714286,1.2857142857142858,0.42857142857142855,1.0,0.5714285714285714,14.571428571428571,6.285714285714286,1.2857142857142858,6.428571428571429,0.5714285714285714,0.42857142857142855,4.714285714285714,0.0
221,7.857142857142857,20.428571428571427,121.71428571428571,40.285714285714285,17.571428571428573,6.285714285714286,161.71428571428572,2.5714285714285716,3.2857142857142856,5.142857142857143,112.71428571428571,8.428571428571429,2.2857142857142856,66.14285714285714,0.5714285714285714,22.0,-1.5714285714285714,4.285714285714286,8.857142857142858,14.571428571428571,21.0,1.8571428571428572,9.857142857142858,8.285714285714286,8.571428571428571,10.142857142857142,13.285714285714286,28.0,0.42857142857142855,2.5714285714285716,12.571428571428571,0.0,16.285714285714285,0.7142857142857143,11.142857142857142,31.0,21.428571428571427,11.0,0.8571428571428571,13.285714285714286,0.5714285714285714,28.428571428571427,4.0,1.0,0.0,0.8571428571428571,0.42857142857142855,15.857142857142858,7.428571428571429,1.4285714285714286,7.142857142857143,0.5714285714285714,0.5714285714285714,4.571428571428571,0.0
222,6.857142857142857,18.428571428571427,109.85714285714286,35.714285714285715,16.428571428571427,5.285714285714286,154.71428571428572,2.5714285714285716,3.0,5.428571428571429,118.71428571428571,8.285714285714286,2.2857142857142856,67.0,0.42857142857142855,23.142857142857142,-1.4285714285714286,3.2857142857142856,8.714285714285714,15.142857142857142,22.571428571428573,2.142857142857143,9.571428571428571,7.428571428571429,8.0,10.285714285714286,13.857142857142858,29.285714285714285,0.14285714285714285,2.5714285714285716,13.428571428571429,0.0,17.857142857142858,0.7142857142857143,11.0,31.0,21.571428571428573,12.857142857142858,1.0,14.0,0.5714285714285714,27.142857142857142,3.7142857142857144,0.8571428571428571,0.0,0.7142857142857143,0.2857142857142857,20.142857142857142,7.428571428571429,2.0,6.714285714285714,0.5714285714285714,0.5714285714285714,5.142857142857143,0.0
223,6.285714285714286,19.142857142857142,112.42857142857143,36.857142857142854,18.285714285714285,5.714285714285714,149.57142857142858,2.2857142857142856,3.0,5.857142857142857,113.42857142857143,7.428571428571429,2.2857142857142856,65.28571428571429,0.42857142857142855,23.0,-1.2857142857142858,2.857142857142857,8.714285714285714,15.142857142857142,25.0,2.2857142857142856,10.142857142857142,7.714285714285714,7.428571428571429,10.428571428571429,14.142857142857142,29.285714285714285,0.2857142857142857,2.7142857142857144,13.714285714285714,0.0,14.571428571428571,0.7142857142857143,10.857142857142858,26.428571428571427,21.428571428571427,12.714285714285714,0.8571428571428571,13.857142857142858,0.5714285714285714,28.714285714285715,3.5714285714285716,0.8571428571428571,0.0,0.5714285714285714,0.14285714285714285,21.285714285714285,7.428571428571429,2.0,6.285714285714286,0.42857142857142855,0.5714285714285714,5.0,0.0
